user_id,template_id,assistment_id,order_id,problem_id,skill_name,correct,ms_first_response,attempt_count,hint_count,hint_total
96294,30310,33235,38135274,51580,Exponents,1,20588,1,0,3
96296,30453,33278,38211366,51623,Exponents,1,13000,1,0,4
64634,47965,51435,24752270,90692,Pattern Finding ,0,142132,2,3,3
70733,47763,51387,31151153,90611,Pattern Finding ,1,48318,1,0,2
70733,30036,32160,31206830,49325,Pattern Finding ,1,130324,1,0,0
70733,30036,32176,31207017,49373,Pattern Finding ,1,50608,1,0,0
70733,30036,32166,31207064,49343,Pattern Finding ,1,41134,1,0,0
70733,30036,32169,31207121,49352,Pattern Finding ,1,30574,1,0,0
70733,30036,32164,31207174,49337,Pattern Finding ,1,37947,1,0,0
70733,34863,35658,31523118,55624,Pattern Finding ,1,18583,1,0,0
78968,34867,35753,25706568,55909,Pattern Finding ,1,91422,1,0,0
78968,30036,32151,25706716,49298,Pattern Finding ,1,380344,1,0,0
78968,30036,32174,25707133,49367,Pattern Finding ,1,114421,1,0,0
78968,30036,32149,25707207,49292,Pattern Finding ,1,146200,1,0,0
78968,30036,32165,25707323,49340,Pattern Finding ,1,4374926,1,0,0
78968,30036,32169,26923224,49352,Pattern Finding ,1,1193939,1,0,0
78968,48167,51491,27476141,90784,Pattern Finding ,1,215092,1,0,2
79750,30036,31736,32838789,48506,Pattern Finding ,0,203610,1,0,0
79750,30036,31736,32838803,48507,Pattern Finding ,0,45774,2,3,3
79750,30036,31736,32838817,48508,Pattern Finding ,0,10077,1,3,3
83169,48167,51482,33308005,90773,Pattern Finding ,1,20031,1,0,2
83939,52799,54125,33188379,94096,Pattern Finding ,0,44499,4,3,4
83939,47965,52165,33188743,91493,Pattern Finding ,0,41602,3,3,3
83939,52799,54127,33189190,94098,Pattern Finding ,0,13569,2,0,4
83939,47965,51460,33189368,90746,Pattern Finding ,0,9661,3,2,3
83939,54317,54612,33190329,94944,Pattern Finding ,1,46817,1,0,2
83939,47965,51423,33190653,90671,Pattern Finding ,0,20632,2,3,3
83939,47965,51422,33190824,90670,Pattern Finding ,0,3964,3,3,3
84140,54317,54613,34710241,94945,Pattern Finding ,0,40452,3,0,2
84489,48167,51488,29660474,90781,Pattern Finding ,0,55720,1,2,2
84489,47763,51386,29660797,90610,Pattern Finding ,0,54497,1,2,2
84489,48167,52173,29661046,91501,Pattern Finding ,0,54966,1,2,2
84489,52799,54101,29661378,94072,Pattern Finding ,0,37403,2,4,4
84489,48167,51466,29818255,90757,Pattern Finding ,1,80293,1,0,2
84489,48167,51476,29818654,90767,Pattern Finding ,1,59674,1,0,2
84489,48167,51481,29818890,90772,Pattern Finding ,1,45061,1,0,2
87993,47965,51416,32008178,90662,Pattern Finding ,0,245821,4,3,3
89197,47965,51440,32976076,90701,Pattern Finding ,0,23436,4,3,3
90652,30036,32164,34703129,49337,Pattern Finding ,0,73131,1,0,0
90652,30036,32164,34703234,49338,Pattern Finding ,0,20158,2,3,3
90652,30036,32164,34703330,49339,Pattern Finding ,0,13811,1,3,3
90652,30036,32178,34703384,49379,Pattern Finding ,0,4514,0,0,0
90652,30036,32178,34703397,49380,Pattern Finding ,0,5205,1,3,3
90652,30036,32178,34703424,49381,Pattern Finding ,0,3988,1,3,3
90652,30036,32158,34703478,49319,Pattern Finding ,0,3147,0,0,0
90652,30036,32158,34703495,49320,Pattern Finding ,0,1496,1,3,3
90652,30036,32158,34703509,49321,Pattern Finding ,0,2668,1,3,3
90652,30036,32162,34703525,49331,Pattern Finding ,0,2124,0,0,0
90652,30036,32162,34703528,49332,Pattern Finding ,0,1425,1,3,3
90652,30036,32162,34703540,49333,Pattern Finding ,0,2516,1,3,3
90652,30036,32155,34703581,49310,Pattern Finding ,0,27882,0,0,0
90652,30036,32155,34703656,49311,Pattern Finding ,0,1542,1,3,3
90652,30036,32155,34703658,49312,Pattern Finding ,0,1699,1,3,3
90652,30036,32173,34703673,49364,Pattern Finding ,0,1331,0,0,0
90652,30036,32173,34703679,49365,Pattern Finding ,0,1916,1,3,3
90652,30036,32173,34703694,49366,Pattern Finding ,0,2132,1,3,3
90652,30036,32166,34703718,49343,Pattern Finding ,0,1500,0,0,0
90652,30036,32166,34703725,49344,Pattern Finding ,0,2144,2,3,3
90652,30036,32166,34703769,49345,Pattern Finding ,0,1832,2,3,3
90652,30036,32150,34703799,49295,Pattern Finding ,0,39494,0,0,0
90652,30036,32150,34703900,49296,Pattern Finding ,0,1527,1,3,3
90652,30036,32150,34703902,49297,Pattern Finding ,0,2611,1,3,3
90652,30036,32159,34703919,49322,Pattern Finding ,0,7415,0,0,0
90652,30036,32159,34703938,49323,Pattern Finding ,0,8404,1,3,3
90652,30036,32159,34703971,49324,Pattern Finding ,0,1850,1,3,3
90652,30036,32156,34703995,49313,Pattern Finding ,0,2715,0,0,0
90652,30036,32156,34704015,49314,Pattern Finding ,0,1589,1,3,3
90652,30036,32156,34704030,49315,Pattern Finding ,0,2396,1,3,3
90652,47763,51361,34705381,90562,Pattern Finding ,0,24834,1,2,2
90652,47763,51386,34705494,90610,Pattern Finding ,0,30048,3,2,2
90652,52799,54123,34705623,94094,Pattern Finding ,0,18141,9,4,4
90652,47965,51434,35186532,90691,Pattern Finding ,0,58132,1,3,3
90652,30036,32171,35233540,49358,Pattern Finding ,0,2021,0,0,0
90652,30036,32171,35233552,49359,Pattern Finding ,0,1462,1,3,3
90652,30036,32171,35233562,49360,Pattern Finding ,0,1765,1,3,3
90652,30036,32149,35233600,49292,Pattern Finding ,0,4690,0,0,0
90652,30036,32149,35233625,49293,Pattern Finding ,0,1468,1,3,3
90652,30036,32149,35233649,49294,Pattern Finding ,0,2141,1,3,3
90652,30036,32153,35233688,49304,Pattern Finding ,0,1883,0,0,0
90652,30036,32153,35233714,49305,Pattern Finding ,0,1380,1,3,3
90652,30036,32153,35233726,49306,Pattern Finding ,0,1995,1,3,3
90652,30036,32152,35233794,49301,Pattern Finding ,0,1449,0,0,0
90652,30036,32152,35233806,49302,Pattern Finding ,0,1895,1,3,3
90652,30036,32152,35233832,49303,Pattern Finding ,0,1469,1,3,3
90652,30036,32168,35233882,49349,Pattern Finding ,0,1203,0,0,0
90652,30036,32168,35233885,49350,Pattern Finding ,0,1033,1,3,3
90652,30036,32168,35233908,49351,Pattern Finding ,0,1384,1,3,3
90652,30036,32151,35233960,49298,Pattern Finding ,0,5959,0,0,0
90652,30036,32151,35233981,49299,Pattern Finding ,1,19422,1,0,3
90652,30036,32151,35234079,49300,Pattern Finding ,0,13478,1,3,3
90815,47965,51456,35177482,90742,Pattern Finding ,1,98659,1,0,3
90815,30036,32156,35177664,49313,Pattern Finding ,1,73527,1,0,0
90815,30036,32163,35177768,49334,Pattern Finding ,1,59520,1,0,0
90815,30036,32173,35177882,49364,Pattern Finding ,1,60191,1,0,0
90815,30036,32167,35177933,49346,Pattern Finding ,0,98130,1,0,0
90815,30036,32167,35178052,49347,Pattern Finding ,1,36924,1,0,3
90815,30036,32167,35178093,49348,Pattern Finding ,1,26345,1,0,4
90815,30036,32164,35178124,49337,Pattern Finding ,1,121724,1,0,0
90815,30036,32175,35178271,49370,Pattern Finding ,1,60186,1,0,0
90815,30036,32160,35178352,49325,Pattern Finding ,1,66121,1,0,0
90815,30036,32161,35178416,49328,Pattern Finding ,1,59232,1,0,0
90815,30036,32150,35178449,49295,Pattern Finding ,1,36985,1,0,0
90815,30036,32176,35228998,49373,Pattern Finding ,0,92097,1,0,0
90815,30036,32176,35229086,49374,Pattern Finding ,1,10286,1,0,3
90815,30036,32176,35229092,49375,Pattern Finding ,1,31236,1,0,3
90815,30036,32168,35229111,49349,Pattern Finding ,1,109166,1,0,0
90815,30036,32154,35229148,49307,Pattern Finding ,1,68577,1,0,0
90815,30036,32160,35229193,49325,Pattern Finding ,1,36593,1,0,0
90815,30036,32156,35229213,49313,Pattern Finding ,1,68275,1,0,0
90833,47965,51413,34744824,90657,Pattern Finding ,0,44948,1,3,3
90833,52799,54107,34745324,94078,Pattern Finding ,0,38304,1,4,4
90833,47763,52155,34745660,91483,Pattern Finding ,0,37045,3,2,2
90833,48167,51483,34745954,90774,Pattern Finding ,0,36560,2,0,2
90833,52799,54120,34746139,94091,Pattern Finding ,0,17737,3,4,4
90833,52799,54123,34746317,94094,Pattern Finding ,0,16831,9,0,4
90833,48167,51468,34746580,90759,Pattern Finding ,0,22153,2,0,2
90833,30036,32161,34746953,49328,Pattern Finding ,0,34353,1,0,0
90833,30036,32161,34747145,49329,Pattern Finding ,0,6743,6,3,3
90833,30036,32161,34747263,49330,Pattern Finding ,0,20671,4,3,3
90833,30036,32156,34747555,49313,Pattern Finding ,0,20400,0,0,0
90833,30036,32156,34747688,49314,Pattern Finding ,0,1262,1,3,3
90833,30036,32156,34747769,49315,Pattern Finding ,0,15378,1,2,3
90833,30036,32167,34748152,49346,Pattern Finding ,0,10359,0,0,0
90833,30036,32167,34748242,49347,Pattern Finding ,0,15399,1,3,3
90833,30036,32167,34748431,49348,Pattern Finding ,0,35021,1,3,4
90833,30036,32150,34748925,49295,Pattern Finding ,0,95611,0,0,0
90833,30036,32150,34749512,49296,Pattern Finding ,0,1076,1,3,3
90833,30036,32150,34749575,49297,Pattern Finding ,0,12794,1,3,3
90833,30036,32165,34749709,49340,Pattern Finding ,0,30608,0,0,0
90833,30036,32165,34749858,49341,Pattern Finding ,1,10065,1,0,3
90833,30036,32165,34749920,49342,Pattern Finding ,0,30303,5,3,3
90833,30036,32173,34750701,49364,Pattern Finding ,0,36142,1,0,0
90833,30036,32173,34750954,49365,Pattern Finding ,1,11720,1,0,3
90833,30036,32173,34751001,49366,Pattern Finding ,0,16471,1,3,3
90833,30036,32160,34751143,49325,Pattern Finding ,0,13543,1,0,0
90833,30036,32160,34751228,49326,Pattern Finding ,0,7245,1,1,3
90833,30036,32160,34751285,49327,Pattern Finding ,0,3769,1,3,3
90833,30036,32164,34751371,49337,Pattern Finding ,0,3633,0,0,0
90833,30036,32164,34751379,49338,Pattern Finding ,1,6233,1,0,3
90833,30036,32164,34751407,49339,Pattern Finding ,0,9313,1,3,3
90833,30036,32159,34751562,49322,Pattern Finding ,0,21905,0,0,0
90833,30036,32159,34751700,49323,Pattern Finding ,0,7343,2,0,3
90833,30036,32159,34751737,49324,Pattern Finding ,0,11593,1,3,3
90833,30036,32176,34751859,49373,Pattern Finding ,0,9904,0,0,0
90833,30036,32176,34751910,49374,Pattern Finding ,1,6217,1,0,3
90833,30036,32176,34751926,49375,Pattern Finding ,0,3356,1,3,3
90833,34866,35719,34752070,55807,Pattern Finding ,0,1703,0,0,0
90833,34866,35719,34752082,55808,Pattern Finding ,0,2171,1,2,2
90833,34866,35719,34752179,55809,Pattern Finding ,0,10009,1,3,3
90833,34866,35738,34752338,55864,Pattern Finding ,0,22287,0,0,0
90833,34866,35738,34752451,55865,Pattern Finding ,0,9041,1,2,2
90833,34866,35738,34752528,55866,Pattern Finding ,0,4641,1,3,3
90833,34863,35672,34752635,55666,Pattern Finding ,0,4608,0,0,0
90833,34863,35672,34752659,55667,Pattern Finding ,0,1410,1,2,2
90833,34863,35672,34752688,55668,Pattern Finding ,0,12490,14,3,3
90833,34866,35723,34753341,55819,Pattern Finding ,0,7600,0,0,0
90833,34866,35723,34753388,55820,Pattern Finding ,0,1528,1,2,2
90833,34866,35723,34753442,55821,Pattern Finding ,0,9618,1,3,3
90833,34867,35770,34753591,55960,Pattern Finding ,0,14524,1,0,0
90833,34867,35770,34753700,55961,Pattern Finding ,0,3545,1,2,2
90833,34867,35770,34753711,55962,Pattern Finding ,0,6544,4,3,3
92357,47965,51416,36552045,90662,Pattern Finding ,0,7991,1,3,3
96217,30036,32151,38269025,49298,Pattern Finding ,1,70607,1,0,0
96217,30036,32165,38269026,49340,Pattern Finding ,1,48310,1,0,0
96217,30036,32166,38269027,49343,Pattern Finding ,1,87210,1,0,0
96217,30036,32149,38269421,49294,Pattern Finding ,1,13505,1,0,3
96217,30036,32162,38269422,49331,Pattern Finding ,1,74851,1,0,0
96217,30036,32149,38269423,49292,Pattern Finding ,0,160097,1,0,0
96217,30036,32149,38269424,49293,Pattern Finding ,1,22285,1,0,3
96217,30036,32161,38269425,49328,Pattern Finding ,1,2522553,1,0,0
96217,30036,32160,38269426,49325,Pattern Finding ,1,288066,1,0,0
96217,30036,32175,38269427,49370,Pattern Finding ,1,2691908,1,0,0
96217,30036,32157,38269428,49316,Pattern Finding ,1,1598590,1,0,0
96217,47763,52162,38269517,91490,Pattern Finding ,1,41047,1,0,2
96217,34863,35671,38270095,55663,Pattern Finding ,1,130790,1,0,0
96242,54317,54585,38157647,94917,Pattern Finding ,1,58438,1,0,2
96242,30036,31734,38157793,48500,Pattern Finding ,1,83297,1,0,0
96242,30036,32150,38157896,49295,Pattern Finding ,1,196500,1,0,0
96242,30036,32149,38157897,49292,Pattern Finding ,1,68953,1,0,0
96242,30036,32159,38157898,49322,Pattern Finding ,1,373272,1,0,0
96242,30036,32157,38157899,49316,Pattern Finding ,1,88141,1,0,0
96242,30036,32176,38157900,49373,Pattern Finding ,1,98594,1,0,0
96242,30036,31724,38158033,48471,Pattern Finding ,0,4953,1,3,3
96242,30036,31724,38158034,48470,Pattern Finding ,0,132797,1,0,0
96242,30036,31724,38158036,48472,Pattern Finding ,0,1728171,1,3,3
96242,34865,35690,38158172,55720,Pattern Finding ,1,51875,1,0,0
96242,30036,32172,38158684,49361,Pattern Finding ,1,48953,1,0,0
96242,30036,32153,38158685,49304,Pattern Finding ,0,290297,1,0,0
96242,30036,32153,38158686,49305,Pattern Finding ,1,35172,1,0,3
96242,30036,32153,38158687,49306,Pattern Finding ,1,178281,1,0,3
96242,30036,32149,38158688,49292,Pattern Finding ,1,117516,1,0,0
96242,30036,32151,38158689,49298,Pattern Finding ,1,171359,1,0,0
96242,30036,32169,38158690,49352,Pattern Finding ,1,61391,1,0,0
96242,30036,32168,38158691,49349,Pattern Finding ,1,58984,1,0,0
96242,30036,32161,38158692,49328,Pattern Finding ,1,1051812,1,0,0
96242,30036,32174,38158782,49367,Pattern Finding ,1,203672,1,0,0
96242,30036,32153,38158783,49304,Pattern Finding ,1,107844,1,0,0
96242,30036,32157,38158784,49316,Pattern Finding ,1,178390,1,0,0
96242,30036,32165,38158785,49340,Pattern Finding ,1,72266,1,0,0
96242,30036,32164,38158786,49337,Pattern Finding ,1,237219,1,0,0
96248,52799,54094,38288671,94065,Pattern Finding ,0,70556,3,4,4
96248,47763,52155,38288672,91483,Pattern Finding ,1,95242,1,0,2
96248,47965,52169,38288673,91497,Pattern Finding ,0,45532,3,3,3
96248,52799,54106,38288674,94077,Pattern Finding ,1,43363,1,0,4
96248,30036,32154,38288869,49307,Pattern Finding ,1,29749,1,0,0
96248,30036,32152,38288870,49302,Pattern Finding ,1,24288,1,0,3
96248,30036,32152,38288871,49301,Pattern Finding ,0,74829,1,0,0
96248,30036,32152,38288872,49303,Pattern Finding ,0,17914,5,3,3
96248,30036,32160,38288873,49325,Pattern Finding ,1,54096,1,0,0
96248,30036,32171,38288874,49358,Pattern Finding ,1,37866,1,0,0
96248,30036,32167,38288875,49346,Pattern Finding ,1,58658,1,0,0
96248,30036,31728,38288985,48482,Pattern Finding ,1,98130,1,0,0
96248,34867,35762,38289087,55936,Pattern Finding ,1,33550,1,0,0
96248,30036,32158,38289487,49319,Pattern Finding ,0,190817,1,0,0
96248,30036,32158,38289488,49321,Pattern Finding ,0,58655,2,3,3
96248,30036,32151,38289489,49298,Pattern Finding ,0,70615,0,0,0
96248,30036,32158,38289490,49320,Pattern Finding ,1,66554,1,0,3
96248,30036,32151,38289491,49299,Pattern Finding ,1,18705,1,0,3
96248,30036,32151,38289492,49300,Pattern Finding ,0,59717,3,3,3
96248,30036,32176,38289493,49373,Pattern Finding ,1,123505,1,0,0
96248,30036,32162,38289494,49331,Pattern Finding ,1,56617,1,0,0
96248,30036,32149,38289495,49292,Pattern Finding ,1,29992,1,0,0
96248,30036,32167,38289496,49346,Pattern Finding ,1,48909,1,0,0
96248,30036,32150,38289497,49295,Pattern Finding ,1,31866,1,0,0
96248,30036,32174,38289544,49367,Pattern Finding ,1,27582,1,0,0
96248,30036,32173,38289545,49364,Pattern Finding ,1,85160,1,0,0
96248,30036,32151,38289546,49298,Pattern Finding ,1,24290,1,0,0
96248,30036,32178,38289547,49379,Pattern Finding ,1,110400,1,0,0
96248,30036,32158,38289548,49319,Pattern Finding ,1,36400,1,0,0
96248,30036,32164,38289549,49337,Pattern Finding ,0,25120,1,0,0
96248,30036,32166,38289550,49343,Pattern Finding ,1,44410,1,0,0
96248,30036,32164,38289551,49338,Pattern Finding ,1,7430,1,0,3
96248,30036,32169,38289552,49352,Pattern Finding ,1,36650,1,0,0
96248,30036,32164,38289553,49339,Pattern Finding ,1,32100,1,0,3
96248,30036,32165,38289554,49340,Pattern Finding ,1,25890,1,0,0
96248,30036,32159,38289555,49322,Pattern Finding ,1,79960,1,0,0
96249,48167,51476,38257630,90767,Pattern Finding ,1,23660,1,0,2
96249,54317,54608,38257631,94940,Pattern Finding ,1,64960,1,0,2
96249,47965,52169,38257632,91497,Pattern Finding ,1,111793,1,0,3
96249,52799,54107,38257633,94078,Pattern Finding ,0,454192,2,4,4
96249,48167,52181,38257634,91510,Pattern Finding ,1,21937,1,0,2
96249,47763,51391,38257635,90615,Pattern Finding ,0,61501,2,2,2
96249,47763,51401,38257636,90628,Pattern Finding ,1,35115,1,0,2
96249,30036,31725,38257786,48473,Pattern Finding ,1,41329,1,0,0
96249,30036,31731,38257787,48491,Pattern Finding ,1,41921,1,0,0
96249,30036,32177,38257875,49376,Pattern Finding ,0,1610577,1,0,0
96249,30036,32177,38257876,49378,Pattern Finding ,1,113381,1,0,3
96249,30036,32150,38257877,49295,Pattern Finding ,1,192349,1,0,0
96249,30036,32177,38257878,49377,Pattern Finding ,0,25028,1,3,3
96249,30036,32169,38257879,49352,Pattern Finding ,0,104342,1,0,0
96249,30036,32169,38257880,49354,Pattern Finding ,1,17188,1,0,3
96249,30036,32158,38257881,49319,Pattern Finding ,0,50812,1,0,0
96249,30036,32158,38257882,49321,Pattern Finding ,1,14781,1,0,3
96249,30036,32169,38257883,49353,Pattern Finding ,1,13906,1,0,3
96249,30036,32158,38257884,49320,Pattern Finding ,1,62265,1,0,3
96249,30036,32157,38257886,49316,Pattern Finding ,1,250078,1,0,0
96249,30036,32152,38257887,49301,Pattern Finding ,1,78172,1,0,0
96249,30036,32168,38257888,49349,Pattern Finding ,1,43687,1,0,0
96249,30036,32153,38257889,49304,Pattern Finding ,0,79344,1,0,0
96249,30036,32166,38257890,49343,Pattern Finding ,1,116375,1,0,0
96249,30036,32153,38257891,49305,Pattern Finding ,1,24453,1,0,3
96249,30036,32153,38257892,49306,Pattern Finding ,1,168922,1,0,3
96249,30036,32174,38257893,49368,Pattern Finding ,1,10265,1,0,3
96249,30036,32174,38257894,49367,Pattern Finding ,0,136859,1,0,0
96249,30036,32149,38257895,49292,Pattern Finding ,1,27859,1,0,0
96249,30036,32174,38257896,49369,Pattern Finding ,1,33578,1,0,3
96249,30036,32156,38257897,49313,Pattern Finding ,1,54578,1,0,0
96249,30036,32162,38257898,49331,Pattern Finding ,1,61062,1,0,0
96249,30036,32175,38257899,49370,Pattern Finding ,1,46397,1,0,0
96249,34866,35739,38258165,55867,Pattern Finding ,1,62797,1,0,0
96249,30036,32159,38258544,49322,Pattern Finding ,1,67045,1,0,0
96249,30036,32169,38258545,49352,Pattern Finding ,1,46348,1,0,0
96249,30036,32167,38258546,49346,Pattern Finding ,1,45801,1,0,0
96249,30036,32160,38258547,49325,Pattern Finding ,1,45459,1,0,0
96249,30036,32149,38258548,49292,Pattern Finding ,1,36614,1,0,0
96249,30036,32155,38258598,49310,Pattern Finding ,1,47500,1,0,0
96249,30036,32157,38258599,49318,Pattern Finding ,0,17844,2,3,3
96249,30036,32156,38258600,49313,Pattern Finding ,0,200954,1,0,0
96249,30036,32156,38258601,49315,Pattern Finding ,0,3860,1,3,3
96249,30036,32150,38258602,49295,Pattern Finding ,1,66937,1,0,0
96249,30036,32157,38258603,49316,Pattern Finding ,0,51859,1,0,0
96249,30036,32151,38258604,49299,Pattern Finding ,1,6906,1,0,3
96249,30036,32156,38258605,49314,Pattern Finding ,1,6235,1,0,3
96249,30036,32151,38258606,49298,Pattern Finding ,0,58453,1,0,0
96249,30036,32158,38258607,49319,Pattern Finding ,1,119703,1,0,0
96249,30036,32157,38258608,49317,Pattern Finding ,1,6656,1,0,3
96249,30036,32151,38258609,49300,Pattern Finding ,0,1375,1,3,3
96249,30036,32173,38258610,49364,Pattern Finding ,1,30516,1,0,0
96249,30036,32163,38258611,49334,Pattern Finding ,1,44172,1,0,0
96249,30036,32174,38258612,49367,Pattern Finding ,1,31704,1,0,0
96249,30036,32169,38258613,49352,Pattern Finding ,1,36328,1,0,0
96266,47965,51420,38185238,90668,Pattern Finding ,1,82790,1,0,3
96266,47763,51388,38185239,90612,Pattern Finding ,0,69545,4,2,2
96266,47763,51382,38185240,90606,Pattern Finding ,0,30155,2,2,2
96266,52799,54125,38185241,94096,Pattern Finding ,1,34726,1,0,4
96266,47965,51434,38185242,90691,Pattern Finding ,0,366117,2,1,3
96266,47763,51399,38185243,90626,Pattern Finding ,0,65333,2,2,2
96266,52799,54095,38185244,94066,Pattern Finding ,0,133193,7,4,4
96266,48167,51489,38185245,90782,Pattern Finding ,1,16283,1,0,2
96266,47763,51362,38185246,90563,Pattern Finding ,0,77930,2,2,2
96266,47965,52167,38185247,91495,Pattern Finding ,0,67457,4,1,3
96266,52799,54122,38185248,94093,Pattern Finding ,0,37315,2,0,4
96266,48167,51484,38185249,90775,Pattern Finding ,1,9908,1,0,2
96266,47763,51393,38185250,90620,Pattern Finding ,1,109437,1,0,2
96266,54317,54603,38185251,94935,Pattern Finding ,0,28064,2,0,2
96266,47965,52168,38185252,91496,Pattern Finding ,1,149136,1,0,3
96266,47965,51456,38185253,90742,Pattern Finding ,1,328599,1,0,3
96266,54317,54618,38185254,94950,Pattern Finding ,1,36208,1,0,2
96266,30036,32161,38185549,49328,Pattern Finding ,1,212243,1,0,0
96266,30036,32176,38185550,49373,Pattern Finding ,1,331355,1,0,0
96266,30036,32152,38185551,49301,Pattern Finding ,1,118658,1,0,0
96266,30036,32166,38185552,49343,Pattern Finding ,1,202322,1,0,0
96266,30036,32160,38185553,49325,Pattern Finding ,1,99783,1,0,0
96266,34863,35655,38185856,55615,Pattern Finding ,1,23660,1,0,0
96266,30036,32156,38186289,49313,Pattern Finding ,1,55154,1,0,0
96266,30036,32175,38186290,49370,Pattern Finding ,1,49219,1,0,0
96266,30036,32159,38186291,49322,Pattern Finding ,1,44153,1,0,0
96266,30036,32166,38186292,49343,Pattern Finding ,1,49861,1,0,0
96266,30036,32161,38186293,49328,Pattern Finding ,1,47865,1,0,0
96266,30036,32167,38186366,49346,Pattern Finding ,1,54645,1,0,0
96266,30036,32149,38186367,49292,Pattern Finding ,1,35925,1,0,0
96266,30036,32176,38186368,49375,Pattern Finding ,1,60773,1,0,3
96266,30036,32176,38186369,49374,Pattern Finding ,1,30115,1,0,3
96266,30036,32176,38186370,49373,Pattern Finding ,0,59987,1,0,0
96266,30036,32164,38186371,49337,Pattern Finding ,1,39238,1,0,0
96266,30036,32160,38186372,49325,Pattern Finding ,0,36221,1,0,0
96266,30036,32171,38186373,49358,Pattern Finding ,1,43362,1,0,0
96266,30036,32160,38186374,49327,Pattern Finding ,1,31932,1,0,3
96266,30036,32160,38186375,49326,Pattern Finding ,1,6805,1,0,3
96266,30036,32152,38186376,49301,Pattern Finding ,1,49821,1,0,0
96266,30036,32175,38186377,49370,Pattern Finding ,1,53442,1,0,0
96266,30036,32172,38186378,49361,Pattern Finding ,1,23158,1,0,0
96266,30036,32178,38186379,49379,Pattern Finding ,1,30360,1,0,0
96268,52799,54108,38156580,94079,Pattern Finding ,1,115406,1,0,4
96268,30036,32156,38156780,49313,Pattern Finding ,1,70250,1,0,0
96268,30036,32174,38156781,49367,Pattern Finding ,1,140969,1,0,0
96268,30036,32169,38156782,49352,Pattern Finding ,1,114234,1,0,0
96268,30036,32152,38156783,49301,Pattern Finding ,1,471734,1,0,0
96268,30036,32150,38156784,49295,Pattern Finding ,1,132563,1,0,0
96268,30036,31743,38156870,48527,Pattern Finding ,1,87108,1,0,0
96268,34863,35657,38156914,55621,Pattern Finding ,1,13406,1,0,0
96268,30036,32171,38157138,49358,Pattern Finding ,0,18131,1,0,0
96268,30036,32171,38157140,49360,Pattern Finding ,1,18139,1,0,3
96268,30036,32155,38157141,49310,Pattern Finding ,1,41570,1,0,0
96268,30036,32175,38157142,49370,Pattern Finding ,1,21251,1,0,0
96268,30036,32163,38157143,49334,Pattern Finding ,1,15206,1,0,0
96268,30036,32171,38157144,49359,Pattern Finding ,1,26238,1,0,3
96268,30036,32150,38157145,49295,Pattern Finding ,1,21474,1,0,0
96268,30036,32158,38157146,49320,Pattern Finding ,0,9933,1,3,3
96268,30036,32178,38157147,49379,Pattern Finding ,1,101259,1,0,0
96268,30036,32158,38157148,49321,Pattern Finding ,1,67811,1,0,3
96268,30036,32158,38157149,49319,Pattern Finding ,0,45568,1,0,0
96268,30036,32160,38157150,49325,Pattern Finding ,1,118203,1,0,0
96268,30036,32174,38157151,49367,Pattern Finding ,1,115726,1,0,0
96292,30036,32167,38219251,49346,Pattern Finding ,0,57642,1,0,0
96292,30036,32167,38219252,49347,Pattern Finding ,1,8221,1,0,3
96292,30036,32167,38219253,49348,Pattern Finding ,0,7394,2,0,4
96292,30036,32158,38219255,49319,Pattern Finding ,1,79969,1,0,0
96292,30036,32174,38219256,49368,Pattern Finding ,1,8362,1,0,3
96292,30036,32176,38219257,49373,Pattern Finding ,1,88559,1,0,0
96292,30036,32174,38219258,49367,Pattern Finding ,0,56994,1,0,0
96292,30036,32157,38219259,49316,Pattern Finding ,0,79914,1,0,0
96292,30036,32174,38219260,49369,Pattern Finding ,0,49920,3,3,3
96292,30036,32154,38219261,49307,Pattern Finding ,1,189582,1,0,0
96292,30036,32157,38219262,49317,Pattern Finding ,0,6630,3,0,3
96292,30036,32157,38219263,49318,Pattern Finding ,1,31730,1,0,3
96292,30036,32156,38219264,49313,Pattern Finding ,1,40745,1,0,0
96292,30036,32159,38219265,49322,Pattern Finding ,1,35431,1,0,0
96292,30036,32176,38219702,49373,Pattern Finding ,1,114822,1,0,0
96292,30036,32159,38219703,49322,Pattern Finding ,1,82616,1,0,0
96292,30036,32161,38219704,49328,Pattern Finding ,1,36667,1,0,0
96292,30036,32169,38219705,49352,Pattern Finding ,1,37200,1,0,0
96292,30036,32166,38219706,49343,Pattern Finding ,1,43831,1,0,0
96292,48167,52174,38219830,91502,Pattern Finding ,1,25100,1,0,2
96292,34863,35658,38220226,55624,Pattern Finding ,1,24409,1,0,0
96292,34865,35709,38220227,55779,Pattern Finding ,1,9469,1,0,3
96292,34865,35709,38220228,55778,Pattern Finding ,1,6006,1,0,2
96292,34866,35730,38220229,55840,Pattern Finding ,0,113882,1,0,0
96292,34866,35730,38220230,55841,Pattern Finding ,1,6880,1,0,2
96292,34865,35709,38220231,55777,Pattern Finding ,0,27908,1,0,0
96292,34867,35743,38220232,55879,Pattern Finding ,1,20152,1,0,0
96292,34866,35730,38220233,55842,Pattern Finding ,1,36207,1,0,3
96292,34867,35760,38220234,55930,Pattern Finding ,0,36360,1,0,0
96292,34867,35760,38220235,55931,Pattern Finding ,1,4867,1,0,2
96292,34867,35760,38220236,55932,Pattern Finding ,0,16677,4,3,3
96292,34866,35728,38220237,55834,Pattern Finding ,1,36437,1,0,0
96292,34865,35708,38220238,55774,Pattern Finding ,1,60719,1,0,0
